population_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4119,1,-0.00165958226001928,-0.00385842112047508,-0.0058729181730417,-0.00623056228149854,-0.00421098059881897,-0.000274660375819913,0.00460417508672528,0.00960804854862263,0.0140508041848236,0.0172218815364646,0.0186975437478883,0.0186194840363508,0.0172854613610162,0.0146296234452935,0.0106548865980914,0.00640938267547941,0.00375208999286136
4120,1,0.010741833112099,0.012408176419312,0.0110212301560841,0.00433325729909373,-0.00551424773809672,-0.0137809974889371,-0.0176500434745015,-0.0174658032127506,-0.0144010209405321,-0.00929365809887184,-0.003928756415704,-0.00100098261854464,-0.00143407258717465,-0.00314300634899278,-0.00374262772829481,-0.00334105982387012,NA
4121,1,0.000122348783720694,-0.000535343504925095,-0.00108820577116167,-0.00154558744021194,-0.00195568809237731,-0.00233839202338101,-0.00267397708040745,-0.00295791556574662,-0.00322342300818285,-0.00349843425834251,-0.0037743437485766,-0.00403136642256516,-0.00426336416878245,-0.00445855299078565,-0.00458615385767563,-0.00463269463264346,-0.00463288757573846
4122,1,0.00621285045966791,0.00613778314685143,0.00622237415292415,0.00673053171956384,0.00766817500794792,0.0087026545694131,0.00945641264012687,0.0097889940457645,0.00976646410851223,0.00949322567485078,0.0090719034277742,0.00863312989785725,0.00827584177510388,0.00800082158132454,0.00777966723781276,0.00764611422924455,NA
4124,1,-0.0140069787853011,-0.0126103101982868,-0.0113002172148765,-0.0108003272166164,-0.0101497007711546,-0.00779451414078547,-0.00348171517928553,0.00146218833377476,0.00549323036127836,0.00794293222790909,0.00883743186339836,0.00831656377669043,0.0066532188746341,0.00455763123567388,0.00293959379581932,0.00222522820555038,0.00211145149174852
4125,1,0.00905960950464524,0.00654146114127208,0.00361465786021387,0.00088056045954743,-0.00136723678304951,-0.00264398530302945,-0.0024344952416433,-0.000702455607175523,0.00187325665673099,0.00421740415763605,0.00552053758221771,0.00563508654816636,0.00478307758762675,0.00303309062731238,0.000423133327820402,-0.00238245733208309,-0.00415300181890954
4126,1,0.00518036419874524,0.00495850132966746,0.00467616101218782,0.00434861279199472,0.00400397949418618,0.00364380237732953,0.00324397790430087,0.00280318525101264,0.00236574759796215,0.00198095170949708,0.00165760170498863,0.00137881891111313,0.00114926384656788,0.000999251246009525,0.00093852144606732,0.000930644696047089,NA
4127,1,-0.00845698655747457,-0.00896154835075041,-0.00942394277535918,-0.00989591669967027,-0.0102825269212578,-0.0103634151094493,-0.00999190081872064,-0.00924001081804843,-0.00832697416819544,-0.00744734575149708,-0.00670845821225213,-0.00618623161172327,-0.00594178496587144,-0.00595230858667456,-0.00608737589103775,-0.00620529286993721,-0.00625437446472515
4128,1,0.00404063067792437,0.00262562470194716,0.000694591395613009,0.000455643589781896,0.00209498262266927,0.00406441491672049,0.00515083837997055,0.0055317474827381,0.00593847950205417,0.00642040451982706,0.00614089873769907,0.00421915187169997,0.000763586965566776,-0.00287406009205848,-0.00509107024718614,-0.00548435877813813,-0.00510808499407744
4129,1,-0.0195555313657382,-0.0191634900089381,-0.017911413538764,-0.0165584667159682,-0.0150756002403113,-0.0129779433373118,-0.010361986524809,-0.00819054353327897,-0.00736805133855734,-0.00777582891321976,-0.0084791129355653,-0.00876328687873074,-0.00867836225112828,-0.00860802241351072,-0.00867408717287571,-0.00873984616731804,-0.00874234035175125
4130,1,0.00337584605233276,0.00125710911881183,-0.000804103279965274,-0.00250629801058899,-0.00365683030949016,-0.00419325247653668,-0.00412208595339991,-0.0035113652375891,-0.00250984655116215,-0.00129887303803522,-2.43092309566428e-05,0.0011813926341615,0.0021319551090706,0.00263053287143378,0.0026352366696889,0.00235557108521234,0.00211896631245501
4131,1,0.00762800384301254,0.00888764099822148,0.00628150428491148,0.00193437757299164,-0.000569394637009113,0.000609529301780487,0.00408711082645863,0.00712514483820281,0.00834114426737109,0.00824787974312213,0.00781575930244227,0.00730755481660705,0.0064039604764935,0.00484344513306889,0.00278589431267784,0.000835218856321207,-0.000291241009009235
4132,1,0.00178605955381594,0.00398499265538055,0.00469132997162958,0.00312387222974086,-4.98255213605692e-05,-0.0041192481880219,-0.00826027456343836,-0.0102060822458738,-0.00733798666275831,-0.000395302152419896,0.00554268305900507,0.0058732087017872,0.00178115260217893,-0.00124721576423981,-0.000257488228715852,0.00209507711810608,NA
4133,1,0.0610768162582347,0.0234640994907018,-0.0113808943446543,-0.0271549898636214,-0.0233928401779031,-0.0130488420860304,-0.00681736604953675,-0.00338545643753019,0.00452924144610245,0.0194363030737859,0.0380859018901329,0.0581442352123163,0.0801485939834738,0.102473265674583,0.119420390488011,0.127121171853281,0.128372269872933
4134,1,0.0010392032885761,2.80074481550652e-05,-0.00114141479454918,-0.00229308613698437,-0.00296131826160317,-0.00289637045032926,-0.0022583184232251,-0.00132492051016184,-0.000340090947062638,0.000289711319821639,7.39859508001595e-05,-0.00100080088865209,-0.00223819496154792,-0.00285694862030442,-0.00272982477076603,-0.0023169572832413,-0.00205255667760476
4135,1,-0.00139064677533529,-0.00492843170280743,-0.00620246339328079,-0.00117892570564249,0.00537176852240745,0.00509362340348418,-0.00287576947773971,-0.0103223367569872,-0.0105790938647357,-0.00670273509270741,-0.00598025648218992,-0.00911882820707077,-0.00957529230301313,-0.00317220714472288,0.00631311158858772,0.0126842949287361,0.0146456126107138
4137,1,0.000495786651665386,0.00680884960573108,0.0108621443851759,0.00461952228683482,-0.0104077420014979,-0.0249517685548152,-0.0299943421382139,-0.0226942834148421,-0.00736858813087743,0.00764211756828403,0.015699286033634,0.0161400152010362,0.0125070935312769,0.00689520609078109,-0.00154113656788135,-0.0119007764936917,-0.0191577245216423
4138,1,-0.0210329851193357,-0.0210329851192601,-0.0210329851191753,-0.0210329851190626,-0.0210329851188931,-0.0210329851186425,-0.0210329851183099,-0.0210329851179193,-0.0210329851175116,-0.0210329851171336,-0.0210329851168319,-0.0210329851166273,-0.0210329851164964,-0.0210329851163927,-0.0210329851162982,-0.0210329851162387,NA
4139,1,-0.004195194221746,0.000326255993763847,0.0079564492554248,0.020577297701182,0.0360554340007516,0.0474083042508862,0.0478135045085559,0.0370514030170268,0.0216537842952679,0.00863845119955026,0.000688331736308369,-0.00274539390228113,-0.00257705358933336,-2.87565074971186e-05,0.00259111488127505,0.00349329631462002,0.00320784417368025
4140,1,0.000879701915386888,0.00532823538211968,0.00622255803467875,0.00641318322533346,0.00535372204922313,0.00172699332659432,-0.00168337767475468,0.000148842176281749,0.0074234539714052,0.0134681183547399,0.0115988086503064,0.00255562810330878,-0.00658445425631393,-0.0100291115072663,-0.00805498791325676,-0.00466946000077983,-0.00278473020964265
4141,1,-0.0122385950239008,-0.00757921185394231,-0.00503232718565643,-0.00515634811544495,-0.0037372543377257,0.000769597594445394,0.00507564607969477,0.00681944148849291,0.00804244612493339,0.0109841976926757,0.0138306463982064,0.0133865524442657,0.00981797225549946,0.00600009521948655,0.00352458404876596,0.00192750732162462,0.000928539028471467
4142,1,-0.00119754237181757,6.61516722759714e-05,0.000847388265769577,0.000973383900701341,0.000132689979420064,-0.00138897116319647,-0.00268240063542513,-0.00302500846402598,-0.00238768239056197,-0.00109665788381519,0.000569928642003115,0.00222107918542136,0.00317409355889531,0.00289571676768019,0.00159838659697731,0.000141590944072068,-0.000695677811785034
4143,1,0.00613905575343626,0.0114497550962715,-0.00043443159833273,-0.0212988976969072,-0.034448597276351,-0.0355092822378369,-0.035385769243636,-0.0419791291049274,-0.0491197351043468,-0.0472164233732066,-0.0362543370791537,-0.0224682758185207,-0.00853017737688275,0.00602746607046292,0.0186803119887381,0.0254310830501462,0.0268956927857266
4144,1,0.00951054404187537,0.0130381254097705,0.00892983964746874,-0.00117789637894755,-0.0114157892017719,-0.0150285513471185,-0.0111713980964532,-0.0058793581475941,-0.00421615690739294,-0.00410990888491128,-0.00115301995398143,0.00290142162210905,0.00163895537187905,-0.00614108851004588,-0.0135576943880435,-0.0148428971232529,-0.0126722424918476
4145,1,0.000565115994499377,0.00201808740748854,0.00534690972029861,0.0100508107626752,0.014455020192115,0.0160551415300964,0.0144238909751691,0.0113823439607633,0.00775165422253443,0.00283100122670182,-0.00200220386978717,-0.00270594494489962,0.00215552844896388,0.00840380713310712,0.0112847492784392,0.0111695662037736,NA
4146,1,0.0087292724154755,0.00870966768479409,0.00808413482475567,0.00726091980701915,0.00637296650741792,0.00553115343383659,0.00500740195818883,0.00525628062212502,0.00665340696335215,0.00904444967704021,0.0116023354806655,0.013334477881179,0.0138273326085714,0.013464290499397,0.0129424050213203,0.0126690699258616,0.012616988985329
4147,1,-0.000996274079348103,0.00149633592103737,0.00453335620017792,0.00763594181953642,0.0102730000207116,0.0122725062706235,0.0137643121258073,0.0148397662802235,0.0153928060184121,0.0152262712403144,0.0141719614557527,0.0121608217033782,0.00938664037112602,0.00644988942807578,0.00413560104752442,0.00287422071347065,0.00246712000199434
4148,1,-0.00587581472388193,-0.00481081765764196,-0.00398173760154596,-0.0045101881442921,-0.00572728879801337,-0.00564192309231454,-0.00417041657040434,-0.0034528038517066,-0.00368776572098939,-0.00114199555456235,0.00689346477067287,0.0164961980366961,0.0200344922728154,0.0150195087352021,0.00692309153829324,0.00213357624864458,0.00119981269661351
4149,1,0.0174878627167858,0.0171792296434077,0.0168481834956151,0.016516167725162,0.0162083811845826,0.0159362783404633,0.0156917615351537,0.0154708728280244,0.0153000401534531,0.0152200202285449,0.0152396146390064,0.0153225094156544,0.0154252575521272,0.0155278907397705,0.015617666445652,0.0156704774237593,NA
4150,1,-0.0403233711530914,-0.0125977826202308,0.00357569676841779,0.00229099707776485,-0.0136571916679791,-0.0333911466670445,-0.046276511335207,-0.0488876197702979,-0.04319801584102,-0.0315659111714048,-0.016967186247242,-0.00461985486752381,0.00338429447926492,0.0144378572690351,0.0384523144528755,0.0716405370092624,0.0952425233916932
4151,1,0.00671378913233728,0.00764477290502114,0.00699085859150789,0.00448988495937658,0.000561905333813062,-0.00351991224924908,-0.00604624566861489,-0.00565135548067225,-0.0020269304574243,0.0038335417834478,0.0100948806204706,0.0150644332830541,0.0180483661404279,0.0194442834635523,0.0200855439150837,0.0205065318183601,0.0207627411076526
4152,1,0.0146001052840801,0.00769052402461545,-0.0033098701103032,-0.0140785719924109,-0.0199611146218001,-0.0184739762604285,-0.0111985219200473,-0.00219178543863657,0.00576780614280104,0.0124802243975213,0.0178193243588808,0.0196356522646568,0.0157329829104668,0.00737202664858189,-0.000956197231627764,-0.00570174350809194,-0.00706725665079949
4153,1,0.0129810409997542,0.0122580671516993,0.0125490219079356,0.0128480428240976,0.0127509482043753,0.0122706003852733,0.0109800169878719,0.00849499859577774,0.00598899620771065,0.00578254422424473,0.00824883726337511,0.0100337980093856,0.00709546239581893,-0.000486172543862518,-0.00827882122369716,-0.0124382149964237,-0.0133291425728352
4154,1,0.0504926824397511,0.0513672281414319,0.0520666466425856,0.0524615720744372,0.0525306834583752,0.0523670048475136,0.0520990914339432,0.0517874451446994,0.0514087160488461,0.0509387628286235,0.0504201822356827,0.0499320565948813,0.0495195707336884,0.0491850279480592,0.0489376268645527,0.0488085340667306,NA
4155,1,-0.0130536675747834,-0.0129266782192941,-0.0126900491405326,-0.0123408335958708,-0.011919694754255,-0.0114948055024477,-0.0111275254684251,-0.0108514384026204,-0.0106714316747152,-0.0105712730931817,-0.0105233155777726,-0.0105010930943195,-0.010490225798466,-0.0104887798701447,-0.0104973993192428,-0.0105108325494025,-0.0105200289231091
4156,1,0.00543274359143098,0.00498493704615499,0.00423179206928359,0.00315745577548476,0.00192915902921831,0.000586578785692904,-0.00102463686900411,-0.00296786979749575,-0.00502406228368146,-0.00687559687792927,-0.00837968494921992,-0.00956184797221571,-0.0104208217942987,-0.0108899471638777,-0.0110014728514425,-0.0109585109208021,NA
4157,1,-0.0285550437991586,-0.0378552012867082,-0.0158244525638322,0.0204972997975827,0.0457211124603119,0.0530849715076087,0.0545313821762605,0.0595148607281204,0.0634718035705288,0.0581066610970891,0.0449846412078885,0.0341366505965852,0.0330968556036677,0.0416457345372279,0.0549362400840641,0.0673554777484777,0.0743853434205768
4158,1,0.0383477567697863,0.0195336838305744,-0.00865603122095404,-0.0244914459788053,-0.0149606610160484,0.0105845276203143,0.0343264632009133,0.0471340770843298,0.0473727557191213,0.0336554470572814,0.00808994534006402,-0.0188130086126934,-0.0351069467139089,-0.0380349217272951,-0.0340001603366709,-0.0303141166116232,-0.0284710947490785
4159,1,0.0141634432296579,-0.00179120598791072,-0.0335805723246471,-0.0567185413915412,-0.0524286955963049,-0.0241699311587821,0.00729516419381127,0.0210163207567367,0.0101268442522144,-0.0144861835048535,-0.0330942159129662,-0.0340671770266712,-0.0243276935757812,-0.0204338589174404,-0.0286132053481742,-0.0385179820485595,NA
4160,1,-0.000173358902438414,-0.000385946824751793,-0.00062902553755495,-0.000726881927212375,-0.000598431920951548,-0.000330320597779377,-0.000141952550124724,-0.000276195495457765,-0.000896527051205576,-0.00203327371246376,-0.00357698305533427,-0.00530853943747633,-0.00696050051181296,-0.00829835850545502,-0.00919561129135338,-0.0096663601383209,-0.00983370499948344
4161,1,-0.000489211867481965,-0.000451697554675556,-0.000444697794247162,-0.00046675445458888,-0.000510311900873583,-0.000558096763706439,-0.000591559160591837,-0.00060636463106456,-0.000613709742210977,-0.000624365224423773,-0.00063743788753623,-0.000646946163094242,-0.000651973672690875,-0.000654936967731778,-0.000655309065481058,-0.000651839022226319,-0.000647820634310126
4162,1,-0.0234994729728325,-0.0206902066277281,-0.0165272923363097,-0.0107765262343151,-0.00494957691142048,-0.00173228560954553,-0.00278881071900172,-0.00715427261482374,-0.0120882331325378,-0.0155786966894855,-0.0177808389708956,-0.0199597164047811,-0.0224441481827576,-0.0240993286235885,-0.0238122035527848,-0.0220542467283283,-0.0205587676870902
4163,1,0.00741997748223433,-0.00192567571477165,-0.0112566288446958,-0.01504475696698,-0.00920769199795557,0.00373248310092711,0.0165925455381508,0.0234234889887184,0.0222150084964772,0.0139032776427446,0.00177864662345639,-0.00850548956629837,-0.0114747110969107,-0.00618535530946906,0.00258326116588514,0.00845345518375717,NA
4164,1,-0.00941934956354884,-0.00941934956394108,-0.00941934956435642,-0.00941934956479829,-0.00941934956525892,-0.00941934956572132,-0.00941934956617418,-0.00941934956661006,-0.00941934956701895,-0.00941934956738477,-0.0094193495676983,-0.00941934956795737,-0.00941934956815738,-0.00941934956828999,-0.009419349568355,-0.00941934956837498,NA
4165,1,-0.00387812236949259,-0.0108785516131245,-0.0188654871744294,-0.0232840892555342,-0.0220734725761225,-0.0160101892657134,-0.00739513927162272,0.000801332708749491,0.00563531128143047,0.0056870292281539,0.00222052392602845,-0.00178167718528366,-0.00404994806238013,-0.00439894449033895,-0.00395961988543014,-0.00366156620669345,-0.00362965047262143
4166,1,0.0495173211109869,0.0437776746125129,0.0315254664743343,0.01949006212701,0.012984908429991,0.0110335650891383,0.00894767306108143,0.00462541599021521,-0.000261020546890978,-0.00501010013773012,-0.0125312805123668,-0.0255412778578228,-0.0419735455165224,-0.056251291945863,-0.0645421040427192,-0.0673810595015425,-0.067695562548336
4167,1,0.0106213504106964,0.0124709595441332,0.0117922837641583,0.00836729780242472,0.00451979155762389,0.00255403058230561,0.0026520709587525,0.00361854393599534,0.00485021260426942,0.00673288625116822,0.00934092923148677,0.0115197349963256,0.0115295100124931,0.00845549155159383,0.00309095797918195,-0.00231592914816384,-0.00545578421060793
4168,1,0.00490280907305396,0.00405466411051036,0.00347339401413638,0.00288136364934366,0.00212002548920243,0.00122236619956773,0.000189617636417672,-0.00103306358871891,-0.00241795693092028,-0.00387152890715681,-0.00534507266236861,-0.0068202178185307,-0.00826683308411347,-0.00970432578109359,-0.011167132448312,-0.0124795980815005,-0.0132489628239683
4169,1,0.0322805162246743,0.0120941992808583,0.00196593357579117,0.0129018561476111,0.0275442550952564,0.0273579887458265,0.0199203532300187,0.0243397032962909,0.0372233947290024,0.0331721697240585,0.00253413368349831,-0.0291550364483796,-0.032113094604691,-0.0123343309212327,-0.00358283314617486,-0.0212895021427063,-0.043375797246362
4170,1,0.00580941021423553,0.00685775218879715,0.00698073961793758,0.00617940031576246,0.00485081384194672,0.00369279991677064,0.00327396241157873,0.00358562080124561,0.0040775953342024,0.0042334797083798,0.00407810521473337,0.00403388699093202,0.00434341498034219,0.0048085706459141,0.00511334847971406,0.0052009609128866,NA
4171,1,0.0109661813150947,-0.00989780749882097,-0.0318641699603301,-0.0218216674244383,0.00319232044857154,0.00385608607434129,-0.0179482466373477,-0.0240899576734532,-0.00376652496601881,0.00989305846363631,-0.00484240716921658,-0.0247452603978049,-0.0224916391147409,-0.00933331643180679,-0.0102726859670377,-0.0210508441990553,NA
4172,1,-0.00647882894419288,-0.00805973840024715,-0.00872227302778794,-0.0080201612834106,-0.00676579863099658,-0.00569989770917867,-0.00457745883143384,-0.00257706731844154,0.000595430707993561,0.0040922818357983,0.0063227140019686,0.005953370481736,0.0027250932173451,-0.00241074818149684,-0.00780191509777534,-0.0118797613396092,-0.013855104139722
4174,1,-0.00702684946509738,-0.00692561266302757,-0.00713535968538936,-0.00648447871953922,-0.00421576077569966,-0.00137413353071739,0.000346535936725401,0.000503715490461132,-0.000127722357815968,-0.000931924430719794,-0.00174844611170602,-0.00206952314256093,-0.00123877671748515,0.000253826446267036,0.00081901394915132,-0.000209206138915285,-0.00150379323714001
4175,1,-0.000111215306666024,0.000268300607955102,0.000905745487792792,0.00187201620685382,0.00320447569715163,0.00485534583808883,0.00673167898052812,0.0087507742403421,0.0107960727317325,0.0126431283650269,0.0140273776941462,0.0148304908240971,0.0151581579330993,0.0152126647466442,0.0151396598773288,0.0150215215292366,0.0149357747441799
4176,1,0.0373674765153862,0.0334099611582934,0.0304999625678954,0.0309396793988197,0.0346636038968708,0.0409796830960736,0.049944233093991,0.060463331829348,0.0681366286007887,0.067674261221682,0.0583922077747971,0.0457100023519177,0.0358233826958401,0.0298010986653826,0.0244426986741912,0.0182171484457327,0.0137274116851764
4177,1,0.00687578600872418,0.0068757860087334,0.00687578600874383,0.00687578600875627,0.00687578600876848,0.00687578600878236,0.00687578600879712,0.00687578600881211,0.0068757860088251,0.00687578600883831,0.00687578600885097,0.00687578600886296,0.00687578600887251,0.00687578600887917,0.0068757860088845,0.00687578600888727,NA
4178,1,-0.00761030917453642,-0.00711335770206711,-0.00661864232105303,-0.00597746162689777,-0.00518222962915443,-0.00432262933815608,-0.0034554731742043,-0.00259652910290403,-0.00183294958982239,-0.00134973139566696,-0.00128947269237345,-0.00161813235076297,-0.00215716241353853,-0.00271028187686695,-0.00313335366052686,-0.00334692238444578,NA
4179,1,0.00319323786366832,0.00235822802414165,0.00285552535819744,0.00551113021995042,0.0100632919694439,0.0152726467538551,0.0198195503799306,0.0228772769148522,0.0240720275400019,0.0236383200827264,0.0229488647502274,0.0242859054700006,0.0292186594889903,0.0369236846205392,0.0443701811757966,0.0485613166348164,NA
4181,1,0.0119699708372871,0.0111049690130923,0.010282503119532,0.0095511141721204,0.00892783041987649,0.00839589151113485,0.0079446091621454,0.00760560425805007,0.00742018345662859,0.00736124166932739,0.00731434760324617,0.00716453914754517,0.00690083973346722,0.00662063796406659,0.00643179159904778,0.00636098037250943,0.00635496885651093
4182,1,0.00445413248785376,0.018367373418579,0.0228774916275882,0.0190114504392376,0.00869239911898778,-0.00567401341462515,-0.0179864391447608,-0.0206444414818521,-0.0120412227738864,0.000732158491139057,0.00852511135579426,0.0082641211599519,0.00356408593532631,-0.000947410373765667,-0.00375673311422453,-0.00551770161966947,-0.00654352347393372
4183,1,0.00458547415726779,0.00692798852029364,0.00535145917558594,0.00318314362625616,0.00307991192391088,0.00451917165617322,0.00533140861093406,0.00435457360604946,0.00191790709307921,-0.00129443099395388,-0.00473867029218805,-0.00767954993895303,-0.00942560014005145,-0.0101444732881533,-0.0107842865341177,-0.0118454587768202,-0.0127426381997185
4184,1,-0.0046989018415946,-0.00469890184158195,-0.00469890184155042,-0.00469890184149646,-0.00469890184141653,-0.00469890184131927,-0.0046989018412138,-0.00469890184110966,-0.00469890184101529,-0.00469890184093447,-0.0046989018408683,-0.00469890184081767,-0.00469890184078436,-0.00469890184076349,-0.00469890184075195,-0.00469890184074773,NA
4185,1,0.00342704242700315,0.0026799616850392,0.0019117454884584,0.0012385104949123,0.000740331613378942,0.000457077050711185,0.000391776942673394,0.000482783184463098,0.000600952213837602,0.000620179828965006,0.000500970141589618,0.000292087556332699,5.65051039272957e-05,-0.000181254069476056,-0.000413505717417662,-0.000606495198324675,-0.000711379905345755
4186,1,0.0137442215149788,0.0128338334030014,0.00411193050516356,-0.00371697861153208,0.00040120969563251,0.0195345618922538,0.043715791717891,0.0572719157011745,0.0522470052744053,0.0338902315304379,0.0132706915446512,-0.00328093045719502,-0.016697735391614,-0.0298311735937951,-0.0423005598186954,-0.0511020148037602,-0.0555027422962802
4187,1,0.000454552497300975,0.00249637014361948,0.00391208957717104,0.00355560118537779,0.00189921367245438,0.000631339041990864,0.00042145036156882,-0.000172250262143292,-0.00277240551116897,-0.00663296594323293,-0.00903626259323509,-0.00819101965911273,-0.00481948166468615,-0.000777260406484515,0.002826070507434,0.00562162323637039,0.00717143807399745
4188,1,-0.00143931980600494,-0.00143931980510904,-0.00143931980391875,-0.0014393198024521,-0.00143931980081116,-0.00143931979917292,-0.00143931979772425,-0.00143931979660147,-0.00143931979586558,-0.00143931979548752,-0.00143931979536145,-0.00143931979537422,-0.00143931979547927,-0.00143931979567732,-0.00143931979591878,-0.00143931979608156,NA
4189,1,-0.00668100216399259,-0.00430297992488871,-0.0029640282613288,-0.00247122009238232,-0.00226432404902543,-0.00207806612712813,-0.00228081846581396,-0.00331192583660389,-0.00493644853603348,-0.00649081398354723,-0.00783646169658003,-0.00952197585108749,-0.0118109594241861,-0.0140635406151711,-0.0154526622177805,-0.01591380442822,NA
4191,1,0.000822441377880123,0.00164936561284712,0.00198715501431379,0.000259682093728841,-0.00123873521021722,-0.00410516721784071,-0.0124722786345499,-0.0235335261791332,-0.0272963107669122,-0.019271092560297,-0.00813525981424568,-0.00615560658704073,-0.0147997494514673,-0.0242121202786807,-0.0255950862710596,-0.0200130289503008,-0.0147785394813482
